Bioguide_ID,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,Topic15,Topic16,Topic17,Topic18,Topic19,Topic20,Topic21,Topic22,Topic23,Topic24,Topic25,Topic26,Topic27,Topic28,Topic29,Topic30,Topic31,Topic32,Topic33,Topic34,Topic35,Topic36,Topic37,Topic38,Topic39,Topic40,Topic41,Topic42,Topic43,Topic44,Topic45,Topic46,Topic47,Topic48,Topic49
J000304,0.002605413319543004,0.0029048160649836063,0.002809668891131878,0.0036767940036952496,0.00323669845238328,0.009100805036723614,0.01097911037504673,0.0032445830292999744,0.00641504256054759,0.012005588039755821,0.0030587404035031796,0.002591510070487857,0.0024401976261287928,0.00323080294765532,0.00343626388348639,0.0021759863011538982,0.0021831882186233997,0.0034462313633412123,0.0023412369191646576,0.0031836144626140594,0.0028029289096593857,0.0028486752416938543,0.02848600409924984,0.08503511548042297,0.05368402600288391,0.05365656688809395,0.04859685152769089,0.0042822882533073425,0.0025474082212895155,0.03636864945292473,0.0025857053697109222,0.00304764648899436,0.05426500365138054,0.00247361371293664,0.0035098446533083916,0.006306760013103485,0.003247600281611085,0.27253594994544983,0.0028963214717805386,0.06153334677219391,0.0031700697727501392,0.029052330181002617,0.028011521324515343,0.0024435906670987606,0.002313537523150444,0.004745463840663433,0.0025290099438279867,0.10607825964689255,0.003109439741820097,0.002770238323137164
J000305,0.0024527087807655334,0.016709575429558754,0.02921147085726261,0.0021250350400805473,0.04941963031888008,0.0016321860020980239,0.0019271363271400332,0.0018547957297414541,0.006290367338806391,0.0018522621830925345,0.0018483275780454278,0.05032452568411827,0.002925009001046419,0.0018776495708152652,0.0015705927507951856,0.0015811349730938673,0.0014655269915238023,0.002490551443770528,0.008035901933908463,0.0016238486859947443,0.0065779914148151875,0.00202332716435194,0.04445681720972061,0.0015962434699758887,0.11659887433052063,0.001389286364428699,0.002616658341139555,0.00151739246211946,0.029471583664417267,0.007470978423953056,0.0016469788970425725,0.12268706411123276,0.0014624933246523142,0.0015156504232436419,0.0022058861795812845,0.0015114338602870703,0.0016393070109188557,0.009468924254179,0.009661195799708366,0.0016157033387571573,0.002378554781898856,0.001732130185700953,0.05942843481898308,0.07257578521966934,0.027016490697860718,0.0024057652335613966,0.09379243105649948,0.15400417149066925,0.03062211163341999,0.001692075515165925
J000307,0.012140223756432533,0.006934398785233498,0.005417288281023502,0.016131969168782234,0.004686343017965555,0.005868623033165932,0.056418631225824356,0.0041997055523097515,0.00439233286306262,0.051041677594184875,0.004038999788463116,0.003711721859872341,0.016280416399240494,0.027023060247302055,0.03126978501677513,0.0033911096397787333,0.003641873598098755,0.004817841574549675,0.0041621108539402485,0.004372924566268921,0.009843748062849045,0.04775024577975273,0.09810078889131546,0.026424990966916084,0.003993757534772158,0.0662003755569458,0.024334965273737907,0.004629446193575859,0.04966219887137413,0.00396087346598506,0.01992488093674183,0.0044107805006206036,0.003809841815382242,0.055688343942165375,0.011730381287634373,0.00415741465985775,0.006540579721331596,0.02589738555252552,0.024770425632596016,0.027132920920848846,0.023371346294879913,0.0037815438117831945,0.07168731093406677,0.026422293856739998,0.03881596773862839,0.00538216857239604,0.003435790305957198,0.03000432439148426,0.00424062879756093,0.003953252919018269
J000309,0.028537901118397713,0.006090885493904352,0.02193279378116131,0.009137465618550777,0.01773148588836193,0.02400091476738453,0.006159497890621424,0.006471795029938221,0.21724575757980347,0.01924055628478527,0.00643865205347538,0.006843714043498039,0.006081698928028345,0.017426269128918648,0.006102235987782478,0.005316589493304491,0.020430458709597588,0.007067905273288488,0.00614647101610899,0.006643165834248066,0.005791553761810064,0.017139233648777008,0.005677672103047371,0.005932655651122332,0.005850097164511681,0.005374367814511061,0.006507272832095623,0.005685086827725172,0.02865067683160305,0.005809600930660963,0.01167342159897089,0.006487688515335321,0.005635295528918505,0.2666890025138855,0.006909852847456932,0.0056201014667749405,0.0074353814125061035,0.02004833146929741,0.03972078487277031,0.012273742817342281,0.007023656740784645,0.005727788899093866,0.006704251281917095,0.005919217597693205,0.020799655467271805,0.008715163916349411,0.005672604311257601,0.00724039925262332,0.006354350131005049,0.0058848559856414795
K000009,0.011467557400465012,0.08890268951654434,0.015861177816987038,0.004480187781155109,0.0034974240697920322,0.024177253246307373,0.023992041125893593,0.0036939927376806736,0.009922908619046211,0.004317035432904959,0.006383821368217468,0.024133902043104172,0.035101037472486496,0.020643508061766624,0.0822267159819603,0.0029355587903410196,0.05310766398906708,0.004305425565689802,0.0036069280467927456,0.00970945879817009,0.005012371111661196,0.004145673476159573,0.011560410261154175,0.012815738096833229,0.0035174612421542406,0.06266964226961136,0.003932180814445019,0.01777769811451435,0.028470046818256378,0.017474638298153877,0.011887254193425179,0.0042056613601744175,0.06393911689519882,0.02180822752416134,0.0037734059151262045,0.0034342710860073566,0.02440035156905651,0.0054283346980810165,0.011934698559343815,0.04055371880531311,0.0083391098305583,0.031196927651762962,0.02354794181883335,0.007261120248585939,0.07537034898996353,0.007338317576795816,0.00878376979380846,0.028517834842205048,0.0034169238060712814,0.015020444989204407
K000376,0.00658981641754508,0.008126486092805862,0.006571273785084486,0.009103622287511826,0.007601134013384581,0.040850866585969925,0.0327494777739048,0.014482367783784866,0.029390912503004074,0.008003758266568184,0.018476642668247223,0.006096488330513239,0.04542136192321777,0.007433436810970306,0.007822591811418533,0.07384840399026871,0.005886020138859749,0.008799317292869091,0.005381240043789148,0.008768833242356777,0.0059985024854540825,0.007234026212245226,0.0061852154321968555,0.008098747581243515,0.03050508350133896,0.029088281095027924,0.006425211206078529,0.006715448573231697,0.008004835806787014,0.007674315478652716,0.011342310346662998,0.00896898377686739,0.008985786698758602,0.006474885158240795,0.006731261499226093,0.1336469054222107,0.04104345291852951,0.017968904227018356,0.02873207814991474,0.00782631617039442,0.009128420613706112,0.007126902230083942,0.0058272345922887325,0.030639272183179855,0.16338874399662018,0.010828695259988308,0.008640382438898087,0.006267901044338942,0.0073975492268800735,0.011700302362442017
K000380,0.0042388541623950005,0.0022394719999283552,0.0020524028223007917,0.0029105134308338165,0.0026535012293606997,0.0019487547688186169,0.151251420378685,0.0029840911738574505,0.0040108864195644855,0.0034045225474983454,0.003067656187340617,0.004082432948052883,0.0022532008588314056,0.03617548570036888,0.002817372791469097,0.0020674332045018673,0.002150972606614232,0.0035961142275482416,0.0018919572466984391,0.046186380088329315,0.03137103095650673,0.033875174820423126,0.031746771186590195,0.002298475708812475,0.002520857146009803,0.002635005861520767,0.0024231006391346455,0.0023986869491636753,0.002601551590487361,0.0023731442634016275,0.0021347403526306152,0.0027008014731109142,0.002388874301686883,0.002109270542860031,0.0022562318481504917,0.03426138311624527,0.034368112683296204,0.36896368861198425,0.033511605113744736,0.06471230089664459,0.0029589880723506212,0.002452125074341893,0.002213808009400964,0.002345205983147025,0.03344446420669556,0.0036119003780186176,0.0021700758952647448,0.00214813812635839,0.002358629135414958,0.0026623790618032217
K000389,0.05759238824248314,0.03477602079510689,0.07293486595153809,0.002294231439009309,0.0022384317126125097,0.0578739233314991,0.03530299291014671,0.02518102154135704,0.0015891242073848844,0.0024621058255434036,0.019236115738749504,0.005809948313981295,0.0038588731549680233,0.004416582174599171,0.0016168324509635568,0.0014810155844315886,0.0020250084344297647,0.0021693650633096695,0.001185717643238604,0.04280794784426689,0.03816225752234459,0.013582317158579826,0.033792488276958466,0.001423581037670374,0.004641690757125616,0.074079230427742,0.00138998928014189,0.001627766527235508,0.0021978463046252728,0.06813280284404755,0.00858499575406313,0.034067556262016296,0.009150759316980839,0.029207196086645126,0.009158782660961151,0.03307890519499779,0.0019294028170406818,0.032396283000707626,0.03383062034845352,0.0019276391249150038,0.0024944886099547148,0.02339099906384945,0.06149275228381157,0.0017840665532276034,0.003509742207825184,0.0023425829131156206,0.007509704679250717,0.06781819462776184,0.001844029757194221,0.01859884150326252
K000391,0.002596277045086026,0.0014266474172472954,0.14262418448925018,0.0018109662923961878,0.0015715011395514011,0.0015919299330562353,0.003429574891924858,0.0018002099823206663,0.004453640431165695,0.001845253980718553,0.001667976495809853,0.0329611711204052,0.04143045097589493,0.08205828070640564,0.0015658424235880375,0.039626993238925934,0.0013306083856150508,0.0022058789618313313,0.030159922316670418,0.0018849096959456801,0.0013388070510700345,0.0014816749608144164,0.28072062134742737,0.0014150385977700353,0.0014076821971684694,0.002819876419380307,0.0014659194275736809,0.01692153327167034,0.0014677493600174785,0.0013189767487347126,0.027267029508948326,0.0049875034019351006,0.04121868684887886,0.04112062603235245,0.0013567181304097176,0.0011986657045781612,0.0017280371394008398,0.09371979534626007,0.0015746273566037416,0.0015450377250090241,0.001976682571694255,0.005422696005553007,0.04287552461028099,0.0013002967461943626,0.002770671620965004,0.0022565103136003017,0.012478746473789215,0.0017854133620858192,0.003315253648906946,0.0017013743054121733
K000397,0.0020159564446657896,0.024616001173853874,0.016265584155917168,0.002852038713172078,0.0025091562420129776,0.022585732862353325,0.0022849366068840027,0.002439742675051093,0.0029934714548289776,0.07415348291397095,0.002375697949901223,0.001812273869290948,0.10182082653045654,0.0026573799550533295,0.0022170362062752247,0.024392440915107727,0.07086029648780823,0.002534718019887805,0.0017180700087919831,0.01344919204711914,0.01911259815096855,0.0023843147791922092,0.1423502266407013,0.0027159289456903934,0.0022956272587180138,0.01296725869178772,0.0020430588629096746,0.002769300015643239,0.013753860257565975,0.0023630415089428425,0.005156491883099079,0.019651353359222412,0.0018571256659924984,0.016056327149271965,0.004292656667530537,0.0017546956660225987,0.013641954399645329,0.03523152694106102,0.04695260152220726,0.002383098704740405,0.01379601750522852,0.04670488089323044,0.05678047239780426,0.025123799219727516,0.059077005833387375,0.003200414590537548,0.027612192556262016,0.0018552378751337528,0.0021500452421605587,0.037412840873003006
K000398,0.0024370956234633923,0.08519558608531952,0.002756095491349697,0.0036105019971728325,0.0030894195660948753,0.002196855843067169,0.0029000421054661274,0.0030303450766950846,0.002982161706313491,0.11364971846342087,0.011309418827295303,0.0025599629152566195,0.02454150840640068,0.009389471262693405,0.09979582577943802,0.00211257953196764,0.024227982386946678,0.0037180986255407333,0.021202627569437027,0.027914581820368767,0.04703577980399132,0.004959201905876398,0.025466831400990486,0.003625890938565135,0.002782797906547785,0.02436220832169056,0.002656086115166545,0.0026998224202543497,0.002544932998716831,0.002688115928322077,0.002522988012060523,0.003439052263274789,0.121101513504982,0.031286098062992096,0.003372965846210718,0.002075182506814599,0.003486963687464595,0.01833130046725273,0.0029895573388785124,0.015456406399607658,0.0033221568446606398,0.006834662519395351,0.08267665654420853,0.03350461646914482,0.024500519037246704,0.003922648262232542,0.017435334622859955,0.002358078956604004,0.02726316638290882,0.026678545400500298
K000399,0.001224157982505858,0.0014784217346459627,0.034604258835315704,0.0019386665662750602,0.0014236548449844122,0.025030463933944702,0.0015876195393502712,0.0017734394641593099,0.0014257790753617883,0.022670168429613113,0.0018130075186491013,0.0012623951770365238,0.10254382342100143,0.002862732857465744,0.006685714703053236,0.012307141907513142,0.0019976841285824776,0.0020328189712017775,0.0014608699129894376,0.0016836774302646518,0.0013365409104153514,0.04922806844115257,0.02346210367977619,0.05723639577627182,0.001454012468457222,0.02241300605237484,0.0013478425098583102,0.0014704216737300158,0.0014792444417253137,0.029345696792006493,0.0012669370044022799,0.02290491573512554,0.0017108871834352612,0.0013127338606864214,0.001956898719072342,0.0016390890814363956,0.0017632567323744297,0.0461282879114151,0.09044215828180313,0.0017063129926100373,0.00182927621062845,0.022596146911382675,0.023643450811505318,0.04352031275629997,0.04221414029598236,0.002423335798084736,0.0013369936496019363,0.2722418010234833,0.0013748378260061145,0.001408391515724361
K000400,0.007937396876513958,0.05452396720647812,0.025340577587485313,0.0034357556141912937,0.0401221327483654,0.0311410054564476,0.012804209254682064,0.003629879793152213,0.00434816163033247,0.004372475668787956,0.014100957661867142,0.012155365198850632,0.002907021204009652,0.003432555589824915,0.003129633842036128,0.017018774524331093,0.1093851700425148,0.0038326208014041185,0.0033628717064857483,0.003958225715905428,0.009382731281220913,0.0031876012217253447,0.061224281787872314,0.047370545566082,0.022828714922070503,0.06832973659038544,0.005498910788446665,0.003556645242497325,0.04256989061832428,0.002935660071671009,0.01328231394290924,0.014696872793138027,0.003594508394598961,0.052758801728487015,0.008183781057596207,0.0032313140109181404,0.012644052505493164,0.006690635345876217,0.017789581790566444,0.03346514329314232,0.013973881490528584,0.03401126340031624,0.009809776209294796,0.043991509824991226,0.04988342523574829,0.004647156689316034,0.019787264987826347,0.01365420501679182,0.0033642766065895557,0.012716708704829216
K000401,0.05824306607246399,0.002638984704390168,0.01197142992168665,0.003103441558778286,0.0026960803661495447,0.023878837004303932,0.011466055177152157,0.002604698296636343,0.002924409694969654,0.007063239812850952,0.0023516379296779633,0.04365365579724312,0.03994541987776756,0.08100961148738861,0.0401652529835701,0.007073226850479841,0.17761923372745514,0.0027676078025251627,0.0037192152813076973,0.0062416899017989635,0.0029313070699572563,0.013110321946442127,0.007063942961394787,0.01825006678700447,0.0025401771999895573,0.007412987761199474,0.003912130370736122,0.0028571372386068106,0.0277958195656538,0.013225478120148182,0.0024231774732470512,0.0025876360014081,0.02082890085875988,0.008398639038205147,0.005704568233340979,0.008339868858456612,0.002917911158874631,0.00343136303126812,0.012651408091187477,0.002495008986443281,0.03497961908578873,0.018749242648482323,0.014121067710220814,0.046178530901670456,0.02229318581521511,0.0034501920454204082,0.08611348271369934,0.011224708519876003,0.06047328934073448,0.002402020152658224
K000402,0.0016728081973269582,0.0018616004381328821,0.03946669399738312,0.002659125253558159,0.043351732194423676,0.0014544776640832424,0.009558781050145626,0.0019863941706717014,0.0024291747249662876,0.0020834242459386587,0.002240276662632823,0.009777176193892956,0.022533435374498367,0.04698656499385834,0.002662139479070902,0.022541075944900513,0.1697315275669098,0.0024762616958469152,0.02672564797103405,0.0027893383521586657,0.007218955550342798,0.04260877147316933,0.0016029165126383305,0.005496283061802387,0.00495168985798955,0.0015122481854632497,0.0020841239020228386,0.001677963649854064,0.04243076965212822,0.022340359166264534,0.021711936220526695,0.0020364837255328894,0.06500911712646484,0.00619873870164156,0.003186882706359029,0.0016857314622029662,0.03754124045372009,0.0018792386399582028,0.06463929265737534,0.04226100072264671,0.017741885036230087,0.0026251631788909435,0.004863999783992767,0.002246622694656253,0.1690894365310669,0.0026252693496644497,0.0016277952818199992,0.002100394107401371,0.001903778174892068,0.002114243572577834
L000266,0.005307133309543133,0.003838300472125411,0.03922087326645851,0.005145307630300522,0.005006412975490093,0.003822950180619955,0.004352606367319822,0.0044235168024897575,0.008172200992703438,0.1429813802242279,0.026093021035194397,0.003739569801837206,0.09592999517917633,0.005879005882889032,0.004689705558121204,0.003021349897608161,0.07132460922002792,0.004909728188067675,0.12339943647384644,0.005327683873474598,0.046289168298244476,0.006279228255152702,0.01961451955139637,0.003762461245059967,0.004351699724793434,0.01985853537917137,0.003448368050158024,0.007680067792534828,0.0048448177985847,0.004282099660485983,0.003418372943997383,0.02037687972187996,0.019436633214354515,0.005287668202072382,0.13088372349739075,0.0030604919884353876,0.005256002303212881,0.004772646352648735,0.003993581980466843,0.003966891672462225,0.0048481784760952,0.004324370063841343,0.0033274528104811907,0.003729275893419981,0.06856753677129745,0.005601946264505386,0.005561537574976683,0.007769881282001734,0.0041977278888225555,0.004623366054147482
L000273,0.014277055859565735,0.016487209126353264,0.017181791365146637,0.005782800726592541,0.021207492798566818,0.0218402948230505,0.015709616243839264,0.005633798893541098,0.010711807757616043,0.007074856664985418,0.0050331540405750275,0.010846693068742752,0.010478977113962173,0.006293304264545441,0.006984461564570665,0.039630379527807236,0.020436925813555717,0.006006982643157244,0.003488796064630151,0.047286905348300934,0.020361995324492455,0.015719471499323845,0.016236113384366035,0.14229239523410797,0.06831169128417969,0.039501942694187164,0.007184252608567476,0.01725977659225464,0.0056443046778440475,0.00966041162610054,0.04386100172996521,0.030478764325380325,0.005176269914954901,0.004094114992767572,0.004941050428897142,0.010164865292608738,0.031578756868839264,0.020066173747181892,0.01015370711684227,0.01619918830692768,0.029694296419620514,0.009412816725671291,0.004088140558451414,0.014500152319669724,0.02982199378311634,0.006619754713028669,0.01609988696873188,0.0352347195148468,0.016305997967720032,0.026942575350403786
L000397,0.057839054614305496,0.006525798235088587,0.010628382675349712,0.008441898971796036,0.007780442479997873,0.021883858367800713,0.006275642197579145,0.006684459745883942,0.03566637635231018,0.00803948100656271,0.017680814489722252,0.061131324619054794,0.00575369643047452,0.006781298201531172,0.01837122067809105,0.021231865510344505,0.04177653044462204,0.007777574006468058,0.06383565813302994,0.006368579808622599,0.03108023665845394,0.006500322837382555,0.005562519188970327,0.005711870733648539,0.0063356515020132065,0.00517310481518507,0.006353054195642471,0.022170290350914,0.006294459570199251,0.007672674022614956,0.022245392203330994,0.008213656023144722,0.2218756228685379,0.005762644577771425,0.006548452656716108,0.00690535269677639,0.007039444055408239,0.024149414151906967,0.00566359655931592,0.0064923944883048534,0.04147199168801308,0.029158154502511024,0.02204921841621399,0.006201478186994791,0.006877195090055466,0.009007325395941734,0.011304852552711964,0.023540806025266647,0.006331624463200569,0.005833236034959555
L000491,0.003523419611155987,0.0028491581324487925,0.00270438170991838,0.003824319690465927,0.003699046326801181,0.0022448061499744654,0.00301907816901803,0.003431667573750019,0.046780940145254135,0.21057391166687012,0.0035488023422658443,0.0024564294144511223,0.002536645159125328,0.014688726514577866,0.003782144980505109,0.0022079895716160536,0.013741767965257168,0.003705863608047366,0.022453518584370613,0.0031715037766844034,0.05339595302939415,0.003064654767513275,0.04985056817531586,0.0034135289024561644,0.003449061419814825,0.002669090172275901,0.0025759292766451836,0.004439293872565031,0.004276266787201166,0.0029042819514870644,0.0056479312479496,0.0038327595684677362,0.3055514395236969,0.0027977575082331896,0.006728042382746935,0.012845234014093876,0.004172514192759991,0.004039628431200981,0.003121452173218131,0.026028310880064964,0.018369782716035843,0.025830822065472603,0.0024150898680090904,0.002763948403298855,0.009971201419830322,0.0037031660322099924,0.003478991100564599,0.0026721288450062275,0.003071314189583063,0.06797565519809723
L000551,0.011606146581470966,0.02684767171740532,0.016105497255921364,0.007634823210537434,0.008176448754966259,0.010866483673453331,0.0062151141464710236,0.008108275011181831,0.041641708463430405,0.00705320481210947,0.015516123734414577,0.008494564332067966,0.005942333955317736,0.005662580952048302,0.005617182701826096,0.009447632357478142,0.005593506153672934,0.007170794066041708,0.015176009386777878,0.01245626900345087,0.0065505625680089,0.0069595701061189175,0.18226823210716248,0.00555479247123003,0.02228480577468872,0.005038661416620016,0.04043572023510933,0.05574829876422882,0.006285742856562138,0.011744624003767967,0.009888620115816593,0.010123061947524548,0.03753175213932991,0.02934790775179863,0.0424644835293293,0.008797701448202133,0.005461361724883318,0.02459363453090191,0.025234483182430267,0.005830533802509308,0.012090262025594711,0.028835464268922806,0.06247864291071892,0.004989441018551588,0.07056082040071487,0.008131229318678379,0.004964778199791908,0.01100114919245243,0.014149479568004608,0.005321759730577469
L000557,0.003978469874709845,0.004224167671054602,0.0036025752779096365,0.006085163448005915,0.003615315305069089,0.004139337223023176,0.004445540253072977,0.005150938406586647,0.009972979314625263,0.00575768668204546,0.0050149476155638695,0.0038795131258666515,0.004258671309798956,0.0041931974701583385,0.004189215134829283,0.0034583930391818285,0.0038677919656038284,0.006429895758628845,0.016868537291884422,0.012896453030407429,0.0047347634099423885,0.0044544655829668045,0.003917298279702663,0.0037168930284678936,0.0036410698667168617,0.003421718953177333,0.004526141099631786,0.003704170696437359,0.02061571553349495,0.004126805812120438,0.0034003492910414934,0.004296214319765568,0.0037887366488575935,0.004634777549654245,0.005431142169982195,0.0079118050634861,0.67753005027771,0.03876394405961037,0.003830527188256383,0.00404081167653203,0.005080187693238258,0.004070243798196316,0.0036489134654402733,0.00575051736086607,0.032425347715616226,0.006303437054157257,0.0039045067969709635,0.004149390384554863,0.00412406912073493,0.004027152433991432
L000560,0.012665691785514355,0.005694585386663675,0.020593274384737015,0.006374394055455923,0.005398728884756565,0.014382407069206238,0.04985741898417473,0.005372381303459406,0.01662449724972248,0.0064220186322927475,0.012992337346076965,0.004259368870407343,0.025733478367328644,0.1514260172843933,0.023899929597973824,0.0040932088159024715,0.003853503381833434,0.006492779590189457,0.07634827494621277,0.0048216888681054115,0.06667574495077133,0.0051881312392652035,0.0040705567225813866,0.042610641568899155,0.0049647195264697075,0.02322085201740265,0.024614935740828514,0.020541591569781303,0.004930948372930288,0.03231845796108246,0.0046230037696659565,0.005581388715654612,0.04518450051546097,0.004208248574286699,0.0065704393200576305,0.00923945102840662,0.013901717029511929,0.008496901020407677,0.004952898249030113,0.097283273935318,0.0063911848701536655,0.051489491015672684,0.004129457287490368,0.004676698707044125,0.004025191999971867,0.00661783991381526,0.004314831458032131,0.009811255149543285,0.005126666277647018,0.01693304255604744
L000564,0.003939253743737936,0.04152757301926613,0.01491586398333311,0.005750666838139296,0.004489499609917402,0.002772783162072301,0.003161004511639476,0.0038016200996935368,0.02059522457420826,0.0033912896178662777,0.0033353352919220924,0.007738321553915739,0.020903710275888443,0.002990584820508957,0.005148435011506081,0.003016773844137788,0.018466824665665627,0.004654251504689455,0.0029150929767638445,0.004065962973982096,0.0032255281694233418,0.00386451231315732,0.04206788167357445,0.04135192185640335,0.04271763190627098,0.04118606820702553,0.006962920539081097,0.011408084072172642,0.004086718428879976,0.0034345625899732113,0.0026507277507334948,0.00393354706466198,0.06638943403959274,0.19535943865776062,0.005566075909882784,0.03375378996133804,0.003952021710574627,0.00451351422816515,0.0029446780681610107,0.003548236098140478,0.004080654121935368,0.0055105555802583694,0.0030452252831310034,0.003071628976613283,0.034563276916742325,0.005253235809504986,0.04202726110816002,0.18444670736789703,0.01467524841427803,0.00282886135391891
L000566,0.004596142563968897,0.004512652289122343,0.005159043241292238,0.006148928310722113,0.005743252579122782,0.004425379913300276,0.03520997613668442,0.006056889425963163,0.02114187367260456,0.24239259958267212,0.004964154213666916,0.0040697138756513596,0.008515172637999058,0.005499830935150385,0.0051468429155647755,0.0036491965875029564,0.012038655579090118,0.006115931086242199,0.03548773005604744,0.005740414839237928,0.028175797313451767,0.007157238200306892,0.052478838711977005,0.0056877234019339085,0.005471054930239916,0.037246495485305786,0.004692294169217348,0.005145419854670763,0.0047397855669260025,0.006154994014650583,0.004731444641947746,0.005856777541339397,0.25623178482055664,0.004318667575716972,0.012608443386852741,0.013709595426917076,0.006591259967535734,0.01658550463616848,0.004795455373823643,0.005977490916848183,0.021824045106768608,0.02099376544356346,0.004240717273205519,0.0041635045781731606,0.0054266201332211494,0.006952961906790733,0.005072926636785269,0.004578965250402689,0.005668876692652702,0.00610716687515378
L000578,0.02606971748173237,0.006341204512864351,0.01236866507679224,0.0030179270543158054,0.008607188239693642,0.037050265818834305,0.08314480632543564,0.0025130249559879303,0.003993838094174862,0.0022014176938682795,0.008467929437756538,0.03090040385723114,0.015211171470582485,0.003346883924677968,0.07271129637956619,0.05926285311579704,0.0018452052026987076,0.00271838647313416,0.0024891956709325314,0.004005779977887869,0.0020356010645627975,0.0037537093739956617,0.013170185498893261,0.037870559841394424,0.009738460183143616,0.05100494995713234,0.0033423169516026974,0.0026146441232413054,0.002097028773277998,0.013411515392363071,0.010793817229568958,0.021486099809408188,0.002234926912933588,0.011922679841518402,0.0022049695253372192,0.03330366685986519,0.0039041414856910706,0.018439671024680138,0.006413584109395742,0.07721787691116333,0.002838423475623131,0.11590137332677841,0.050948429852724075,0.016612377017736435,0.02608039788901806,0.0032206184696406126,0.024080419912934303,0.029520545154809952,0.013666513375937939,0.00390327419154346
L000585,0.001400912762619555,0.0015238979831337929,0.09279654920101166,0.00195826287381351,0.001713758916594088,0.0029795565642416477,0.0015604865038767457,0.0014052577316761017,0.0014957799576222897,0.03605962172150612,0.08909270912408829,0.07053505629301071,0.0014838810311630368,0.03596054017543793,0.017530078068375587,0.0011247199727222323,0.02146017551422119,0.0018607436213642359,0.0016700125997886062,0.03600740805268288,0.035983532667160034,0.0014610318467020988,0.040990181267261505,0.03635181486606598,0.0013344947947189212,0.0013134711189195514,0.0026590183842927217,0.001739787869155407,0.035686079412698746,0.001342275063507259,0.0011949549661949277,0.0017830346478149295,0.0014191868249326944,0.0013103868113830686,0.001627070247195661,0.0010426611406728625,0.0014761934289708734,0.25837868452072144,0.002207554643973708,0.037992481142282486,0.0018588030943647027,0.0013057419564574957,0.02480771392583847,0.03687739744782448,0.001155926613137126,0.0027490819338709116,0.0012746280990540981,0.039962563663721085,0.001604305929504335,0.0014905269490554929
L000589,0.043089885264635086,0.003029633779078722,0.002755935536697507,0.0035128507297486067,0.002998180454596877,0.007734391838312149,0.017463941127061844,0.003638477297499776,0.06698194891214371,0.00291555211879313,0.002899239072576165,0.003158599603921175,0.012113792821764946,0.0031227711588144302,0.003562982426956296,0.027592401951551437,0.2203998863697052,0.003787372726947069,0.0035917337518185377,0.02423482947051525,0.0026439675129950047,0.0032117548398673534,0.0023379039485007524,0.0024106050841510296,0.0029101332183927298,0.177240252494812,0.008150561712682247,0.002571820979937911,0.004247260745614767,0.0050833988934755325,0.003373614978045225,0.010855390690267086,0.0023099477402865887,0.003939502872526646,0.0027103081811219454,0.008154215291142464,0.0038690040819346905,0.010656794533133507,0.01637846603989601,0.0028227935545146465,0.01572807878255844,0.0032246087212115526,0.002394234761595726,0.015322094783186913,0.19805124402046204,0.003555859671905637,0.01890929415822029,0.0027404450811445713,0.0029896225314587355,0.0026224663015455008
L000590,0.0023314792197197676,0.0016990236472338438,0.043592419475317,0.0020226628985255957,0.03138182684779167,0.005525783635675907,0.012624189257621765,0.0019414983689785004,0.0018378953682258725,0.0023356853052973747,0.0021310034207999706,0.0014882083050906658,0.016271961852908134,0.0019887741655111313,0.01686462014913559,0.016584670171141624,0.07779064774513245,0.0024266643449664116,0.015656180679798126,0.016712695360183716,0.03448238968849182,0.0019584891851991415,0.001656689797528088,0.0870637521147728,0.04596845433115959,0.0015836961101740599,0.0017432933673262596,0.0017226814525201917,0.06544676423072815,0.012456918135285378,0.0298081673681736,0.001972510479390621,0.017354290932416916,0.001784453634172678,0.0017423119861632586,0.0018051895312964916,0.002297617495059967,0.24497006833553314,0.0015852227807044983,0.012087613344192505,0.0024319489020854235,0.0034352350048720837,0.01648450829088688,0.038955312222242355,0.01610242947936058,0.0027197315357625484,0.04075494036078453,0.031048977747559547,0.001734066754579544,0.0036344227846711874
L000596,0.005438192747533321,0.017981592565774918,0.013608529232442379,0.04235352203249931,0.005183099303394556,0.0040642074309289455,0.0047030821442604065,0.006187902297824621,0.00682456698268652,0.0053697433322668076,0.03320027515292168,0.18182452023029327,0.029587827622890472,0.004998850170522928,0.052275918424129486,0.02806551195681095,0.0038681726437062025,0.005877781193703413,0.0038197641260921955,0.005272675305604935,0.011639400385320187,0.005197631195187569,0.005990371108055115,0.034609586000442505,0.01926955208182335,0.027872398495674133,0.005347750149667263,0.0071884323842823505,0.004846916534006596,0.004899112042039633,0.06356450915336609,0.00578636908903718,0.004337979014962912,0.02785697765648365,0.009459314867854118,0.07960626482963562,0.0057199811562895775,0.006258039269596338,0.004274624399840832,0.004910771735012531,0.005184606648981571,0.029447192326188087,0.010937171056866646,0.004350421950221062,0.004019308835268021,0.007128951605409384,0.01981654390692711,0.11016249656677246,0.005401162430644035,0.0044104126282036304
